entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
MANIZALES,2019,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,
MEDELLIN,2019,2,6,9,4,7,1,3,3,4,5,2,3,2,4,6,6,1,1,2,4,4,7,2,6,7,3,5,5,7,4,2,4,4,1,5,1,4,7,2,4,3,2,3,7,1,1,3,2,2,2,3,1,
MITU,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2019,,,,1,,,1,,1,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTERIA,2019,1,,,,1,,,,1,,,,,,1,,1,1,,1,1,,,,,1,,,,1,,1,,,1,1,1,,,,,,,1,,,,1,1,1,,,
NEIVA,2019,2,2,2,4,4,3,1,4,6,2,2,1,1,3,1,1,2,2,2,1,3,2,3,3,5,2,2,,3,1,,,2,5,4,1,5,2,3,1,1,3,2,1,,1,1,,2,3,1,3,
PASTO,2019,,,1,,1,,,,,,,1,,1,3,1,,2,1,2,,,,,,1,,,,,,,,,3,,1,1,,2,,1,,1,,,,2,,,,,
PEREIRA,2019,,2,1,2,,2,,1,2,1,1,,,,1,,1,,,1,2,1,1,1,,,,1,1,1,,,2,1,2,,,2,2,,2,2,1,,,,,,1,1,,,
POPAYAN,2019,,,,,,,,,,,,,,1,1,,,1,,,,,,,1,1,,,,,,,1,,1,,,,1,,,,,2,,,,,,,,,
PUERTO CARREÑO,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
RIOHACHA,2019,,,2,1,1,,,2,,1,2,,1,,,,1,,,,,,1,,,,2,1,,,,2,1,,,,,,,,,,,,1,,,,,,,,
SAN ANDRES CAP,2019,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,
SAN JOSE DEL GUAVIARE,2019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2019,,1,,1,,,1,,,,2,,,2,,,1,,,,,1,,1,1,,1,,1,,,1,,,,,,,1,5,1,,,,,,1,,,,,,
SINCELEJO,2019,,,1,,,,,,,1,1,1,,1,,1,2,,1,,,1,4,,1,1,,2,1,1,1,,1,,,,,,1,,1,,,,1,,1,,,1,,,
TUNJA,2019,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,2,1,,,,1,,,,,,,,,,
VALLEDUPAR,2019,,,,,,,2,,1,5,,,,1,1,1,,,2,1,,,,1,,1,1,,1,,,,1,,1,1,,,,,,,1,,,,,,,,,,
VILLAVICENCIO,2019,,,,,1,2,2,,1,1,,,,,1,,2,1,1,1,,,1,,,,1,,,1,,,,,1,,1,,,,,1,,,,,,,,2,1,,
YOPAL,2019,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,1,,,,,1,
ARAUCA CAP,2020,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMENIA,2020,,,1,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARRANQUILLA,2020,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUCARAMANGA,2020,1,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALI,2020,,1,3,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARTAGENA,2020,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUCUTA,2020,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORENCIA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBAGUE,2020,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LETICIA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2020,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEDELLIN,2020,1,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MITU,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2020,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTERIA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEIVA,2020,4,3,1,4,4,2,2,4,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASTO,2020,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEREIRA,2020,,1,1,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POPAYAN,2020,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO CARREÑO,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIOHACHA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN ANDRES CAP,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JOSE DEL GUAVIARE,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2020,,1,1,,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINCELEJO,2020,,1,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUNJA,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VALLEDUPAR,2020,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VILLAVICENCIO,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOPAL,2020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
