entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
CAQUETA,2015,2,1,2,2,1,2,6,3,3,0,4,3,0,2,2,2,3,5,4,0,1,2,4,1,3,0,4,4,1,3,3,6,4,0,1,3,4,2,2,2,1,1,4,3,1,4,7,3,2,4,0,0,
CAQUETA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
CAUCA,2015,0,0,0,0,0,3,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAUCA,2015,1,0,4,3,2,0,2,2,2,0,1,0,1,0,0,2,1,0,4,1,1,0,0,1,0,2,2,1,0,0,1,1,0,1,0,1,0,0,2,1,0,0,0,0,1,2,1,0,0,1,2,0,
CAUCA,2015,6,4,3,1,2,3,3,3,2,4,4,2,2,2,5,2,3,2,3,2,11,7,5,5,2,4,3,3,3,6,3,6,3,4,4,4,7,7,3,4,2,3,1,3,9,7,3,3,3,3,1,2,
CAUCA,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CESAR,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,
CESAR,2015,1,1,1,0,0,0,0,1,2,1,0,1,0,0,1,1,0,0,0,1,0,0,2,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,
CESAR,2015,4,3,3,12,5,1,3,6,3,4,1,3,3,2,8,10,1,1,6,6,7,10,8,3,3,5,4,6,4,7,1,9,5,5,7,5,5,1,3,4,6,5,6,4,5,3,6,0,5,5,4,0,
CESAR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CORDOBA,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,
CORDOBA,2015,1,0,0,0,0,0,0,0,2,0,1,3,0,0,4,1,0,2,0,1,0,2,0,1,0,0,2,0,2,2,0,2,0,1,1,0,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,
CORDOBA,2015,3,2,2,1,7,6,2,5,6,3,4,5,3,5,5,8,4,4,3,6,4,2,2,4,2,4,4,3,3,2,8,7,7,4,6,3,2,0,5,3,3,1,2,3,2,1,3,3,2,5,1,1,
CORDOBA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
CUNDINAMARCA,2015,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,
CUNDINAMARCA,2015,2,0,1,1,0,2,1,3,0,1,0,0,3,0,0,1,1,3,0,3,4,3,0,0,2,3,1,0,1,3,1,1,4,0,0,1,1,1,1,1,3,2,2,0,0,0,2,1,0,2,2,0,
CUNDINAMARCA,2015,7,5,4,8,6,6,2,6,6,8,7,2,3,8,7,5,3,10,5,5,9,7,3,7,5,5,10,4,5,3,2,12,13,6,4,7,1,15,5,10,4,7,5,2,11,4,7,2,8,3,2,2,
CUNDINAMARCA,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
CHOCO,2015,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
CHOCO,2015,1,0,1,0,0,2,1,1,1,2,2,1,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,3,1,0,1,0,2,1,0,0,0,1,2,0,0,
CHOCO,2015,2,2,3,0,7,0,3,6,3,6,3,7,5,4,6,3,6,5,6,2,11,6,4,8,2,8,2,5,4,4,1,10,9,10,4,4,5,3,5,8,3,1,3,4,2,3,1,3,6,2,1,0,
CHOCO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
HUILA,2015,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,
HUILA,2015,1,0,0,2,0,0,0,2,0,0,0,3,1,0,1,2,0,1,1,0,0,3,0,1,1,1,3,1,2,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,
HUILA,2015,5,7,7,3,4,8,7,5,5,8,9,6,2,4,5,7,3,5,8,4,5,12,7,7,8,4,5,7,4,12,5,4,7,5,6,6,7,5,5,8,6,5,10,4,6,3,2,5,3,5,2,3,
HUILA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
LA GUAJIRA,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
LA GUAJIRA,2015,2,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,2,0,0,2,1,0,0,0,
LA GUAJIRA,2015,7,2,4,3,3,8,5,2,3,6,4,8,1,8,4,5,5,8,6,6,3,3,4,0,4,4,2,3,3,6,3,2,5,7,5,3,4,3,5,6,3,7,3,3,2,2,6,1,1,2,3,1,
LA GUAJIRA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MAGDALENA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,
MAGDALENA,2015,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,3,1,1,1,1,0,0,0,0,2,0,1,2,1,0,0,0,
MAGDALENA,2015,3,3,4,2,8,5,8,4,4,10,6,2,2,4,5,3,3,7,8,5,7,7,3,4,6,3,4,3,4,8,4,3,6,1,8,4,2,6,5,10,3,6,4,3,3,2,7,8,3,5,3,1,
MAGDALENA,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
META,2015,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
META,2015,0,0,2,0,1,2,1,0,2,0,1,0,2,0,1,0,2,1,1,1,1,1,0,2,2,2,2,0,0,1,1,1,0,1,1,1,1,2,0,3,4,3,1,0,0,1,1,0,0,2,1,0,
META,2015,5,5,5,9,8,10,15,6,8,8,8,7,3,7,7,9,3,9,10,4,5,7,10,3,5,9,2,10,7,5,5,8,3,16,11,10,6,10,11,4,9,3,7,8,8,9,6,8,5,5,2,2,
META,2015,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
NARIÑO,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,
NARIÑO,2015,0,0,1,0,3,0,0,1,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,
NARIÑO,2015,1,2,2,3,4,1,2,0,2,6,1,4,3,2,8,2,1,7,5,1,1,4,2,5,2,4,2,2,1,2,1,4,4,3,5,2,0,5,3,0,2,3,3,3,1,0,2,1,4,2,0,1,
NARIÑO,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
NORTE SANTANDER,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
NORTE SANTANDER,2015,0,0,0,1,0,2,0,1,1,1,2,1,0,2,0,3,3,1,2,2,0,1,1,0,0,0,1,1,0,1,4,0,1,0,0,0,1,1,4,0,3,4,1,0,0,0,0,2,2,1,0,0,
NORTE SANTANDER,2015,7,4,7,8,8,9,10,9,7,5,9,11,6,7,8,7,7,11,10,2,8,8,6,7,7,9,10,3,8,4,1,8,6,4,9,7,4,8,6,5,7,2,15,9,7,5,14,7,4,7,3,4,
NORTE SANTANDER,2015,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,1,2,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1,1,0,
QUINDIO,2015,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
QUINDIO,2015,1,0,0,1,0,3,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,
QUINDIO,2015,1,0,2,2,3,7,7,3,9,2,4,7,2,4,4,4,3,2,4,3,2,8,6,5,4,1,5,4,3,3,4,4,3,2,4,6,2,3,6,4,1,3,2,3,3,2,4,1,3,0,2,2,
QUINDIO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,
RISARALDA,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,
RISARALDA,2015,1,0,0,5,1,1,4,0,2,2,5,2,0,0,1,3,2,1,0,3,1,2,4,2,0,0,1,1,0,3,1,0,2,1,0,1,1,5,0,0,0,2,1,0,0,1,2,1,0,2,0,0,
RISARALDA,2015,8,4,7,10,9,8,7,9,10,11,6,3,13,8,10,8,8,10,5,9,11,10,11,9,7,6,5,14,6,11,12,10,9,9,9,2,10,10,11,8,10,8,10,3,6,3,5,11,10,8,4,2,
RISARALDA,2015,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
SANTANDER,2015,0,2,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,
SANTANDER,2015,3,2,3,2,0,1,3,3,2,3,2,3,2,1,3,0,0,3,2,3,4,1,1,0,1,0,2,3,1,0,0,1,0,2,2,2,0,1,2,2,3,1,1,2,1,1,1,0,1,1,0,0,
SANTANDER,2015,12,11,10,9,13,12,12,7,4,15,9,5,4,13,18,9,5,10,6,8,7,12,9,14,10,11,11,13,9,8,11,10,7,11,20,14,11,10,9,13,13,12,9,15,14,10,6,16,6,7,7,5,
SANTANDER,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,2,3,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,
SUCRE,2015,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
SUCRE,2015,1,1,1,2,0,1,2,2,1,2,1,0,0,3,2,3,0,0,3,0,2,0,1,1,0,0,1,2,0,3,0,3,1,0,2,0,2,1,2,3,0,0,0,1,0,0,1,1,0,0,2,0,
TOLIMA,2015,1,2,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,
TOLIMA,2015,3,2,2,2,1,2,1,2,0,1,1,3,0,2,3,0,0,1,1,0,0,3,1,1,1,1,1,1,0,1,1,2,2,1,0,3,2,0,0,2,0,2,1,1,2,0,1,3,3,1,0,0,
TOLIMA,2015,7,7,13,5,8,6,9,11,6,10,10,7,7,4,7,9,7,14,5,8,10,6,6,6,8,7,8,11,7,6,13,11,5,9,12,8,7,13,3,5,8,7,5,3,5,11,8,8,3,5,4,1,
TOLIMA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VALLE DEL CAUCA,2015,1,3,1,2,0,5,0,1,0,1,2,3,1,3,1,3,3,1,1,2,3,0,2,2,0,2,1,2,0,0,3,0,1,1,0,0,1,2,1,0,1,1,1,1,0,2,1,0,1,3,1,0,
VALLE DEL CAUCA,2015,2,3,9,2,2,3,3,1,4,5,6,6,4,3,10,8,5,5,4,11,4,5,2,5,3,4,6,5,9,3,5,6,5,2,8,3,4,3,5,4,2,4,5,2,2,5,3,7,2,4,1,1,
VALLE DEL CAUCA,2015,36,22,39,33,49,43,32,34,32,33,31,25,34,41,28,37,30,35,33,22,37,25,28,33,30,28,30,23,26,38,29,32,25,29,20,25,29,25,27,22,11,39,29,30,31,22,22,30,16,28,17,4,
VALLE DEL CAUCA,2015,0,1,3,3,2,2,2,3,3,4,2,2,2,2,0,1,2,1,4,3,0,2,3,0,0,0,2,1,1,2,0,1,0,4,0,0,1,2,1,3,1,2,2,0,1,0,1,1,0,1,1,0,
ARAUCA,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,
ARAUCA,2015,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,
ARAUCA,2015,0,0,4,0,2,1,2,0,2,1,0,5,0,6,1,2,4,3,1,1,1,3,4,2,3,1,4,2,1,0,1,9,2,3,0,1,1,2,1,3,0,1,3,2,3,5,2,0,0,5,1,1,
ARAUCA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CASANARE,2015,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CASANARE,2015,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,
CASANARE,2015,2,3,2,0,5,3,0,2,2,2,2,1,1,1,2,1,1,0,0,2,0,1,1,1,1,1,4,1,2,2,1,1,4,3,1,2,1,2,0,0,0,4,1,2,1,2,1,0,2,0,0,1,
CASANARE,2015,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2015,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
PUTUMAYO,2015,2,4,0,1,1,0,3,2,1,0,1,3,0,2,2,0,0,1,1,0,3,3,2,0,2,3,0,2,0,0,2,2,2,2,2,3,1,8,0,2,4,3,3,0,3,1,2,1,3,0,1,0,
SAN ANDRES,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
SAN ANDRES,2015,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
AMAZONAS,2015,1,0,0,0,1,0,3,1,1,0,1,1,2,1,1,2,1,1,0,2,1,0,0,0,2,3,1,1,1,3,1,0,4,1,2,0,0,2,2,1,1,1,1,0,1,0,0,0,0,0,0,1,
AMAZONAS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
GUAINIA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
GUAINIA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
GUAVIARE,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAVIARE,2015,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2,0,0,1,1,1,2,0,0,0,2,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,2,
GUAVIARE,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
VAUPES,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
VAUPES,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VAUPES,2015,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
VICHADA,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2015,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,0,2,0,0,1,1,2,0,0,1,0,
EXTERIOR,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXTERIOR,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXTERIOR,2014,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,1
ANTIOQUIA,2014,2,1,0,3,0,1,0,0,2,2,5,0,0,1,0,3,1,1,1,0,1,4,1,0,0,0,0,0,0,1,0,3,0,2,2,0,0,2,0,1,2,1,6,1,0,1,3,1,1,0,0,4,0
ANTIOQUIA,2014,2,5,5,10,5,7,9,7,6,5,11,7,11,15,9,4,7,4,8,14,12,13,7,4,11,7,6,9,9,12,11,5,6,19,5,5,10,12,14,7,11,5,8,7,7,7,6,10,13,8,4,4,2
ANTIOQUIA,2014,34,40,38,57,44,50,37,35,48,37,39,45,38,39,36,28,43,26,38,38,38,32,33,47,41,40,40,48,42,51,39,30,30,37,47,34,37,29,41,40,45,34,36,37,27,25,36,44,33,41,30,26,28
ANTIOQUIA,2014,2,1,1,1,1,1,3,4,1,2,1,2,3,0,0,0,2,0,2,7,1,3,2,0,0,1,1,0,0,1,1,1,1,5,3,1,0,0,1,2,2,0,2,2,1,1,0,3,0,0,2,0,3
ATLANTICO,2014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ATLANTICO,2014,4,2,5,6,3,2,1,1,1,1,2,6,2,3,1,0,2,2,4,4,2,2,2,2,1,3,3,3,1,4,7,4,1,4,1,1,2,1,1,3,1,2,1,2,5,1,2,2,0,1,3,2,2
ATLANTICO,2014,14,17,13,19,14,24,13,17,11,13,22,14,23,18,25,16,18,13,21,19,11,15,15,15,10,8,17,18,17,22,12,8,10,16,16,27,8,12,11,20,12,8,19,7,7,13,15,10,14,8,13,14,9
ATLANTICO,2014,0,1,0,2,2,1,2,1,1,0,0,1,0,2,2,1,0,1,0,1,0,2,0,1,1,0,0,2,1,1,0,0,2,1,0,1,2,2,1,1,1,2,0,0,1,0,2,0,0,1,0,0,0
BOGOTA DC,2014,1,2,3,3,2,2,3,3,1,4,2,3,6,0,3,5,2,2,3,3,1,1,1,0,6,0,5,1,1,2,3,3,4,2,3,2,2,2,2,1,1,3,3,0,0,2,1,1,2,0,2,3,2
BOGOTA DC,2014,3,5,5,9,5,3,5,4,5,8,4,3,6,7,4,6,5,9,2,6,4,7,5,8,8,3,5,7,7,6,6,4,4,7,6,6,7,6,7,6,4,5,4,4,3,6,8,5,11,4,4,5,8
BOGOTA DC,2014,11,16,17,8,18,16,13,10,19,5,11,20,14,5,8,5,20,14,9,9,8,17,16,11,8,13,16,8,9,8,3,15,13,14,13,13,10,11,9,23,10,17,13,14,17,21,10,14,10,11,12,10,11
BOGOTA DC,2014,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
BOLIVAR,2014,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLIVAR,2014,1,0,1,2,0,3,2,3,1,0,1,3,1,3,1,1,1,1,1,4,2,1,5,2,1,0,3,5,3,1,0,3,1,0,2,0,0,0,0,2,0,1,0,1,2,0,0,0,0,1,1,0,1
BOLIVAR,2014,3,3,7,10,8,8,17,7,10,5,5,6,8,7,6,4,9,8,8,8,3,8,6,7,6,5,5,8,6,5,5,6,4,6,10,5,11,11,8,4,3,8,5,4,7,5,5,10,4,9,6,5,3
BOLIVAR,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
BOYACA,2014,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BOYACA,2014,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,0,1,0,0,3,0,0,0,2,1,1,1,0,1,0,1
BOYACA,2014,1,3,0,3,1,2,1,1,1,3,1,5,3,3,3,0,6,1,2,0,0,5,1,1,1,2,1,3,2,1,2,1,2,2,1,3,0,0,1,0,1,0,0,1,1,0,3,0,1,2,1,0,2
BOYACA,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALDAS,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
