indicator,sub_indicator,date,chapter,group,sub_group,diagnosis,cod,department,com,municipality,event_type,rips_num_attentions,rips_num_person
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E107 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,52,NARIÑO,52215,CORDOBA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E115 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,41,HUILA,41551,PITALITO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E116 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,52,NARIÑO,52399,LA UNION,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E146 - DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS",8,ATLANTICO,8137,CAMPO DE LA CRUZ,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/19/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",52,NARIÑO,52356,IPIALES,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/20/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,25,CUNDINAMARCA,25599,APULO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/20/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/20/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E117 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,76,VALLE DEL CAUCA,76147,CARTAGO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/20/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",70,SUCRE,70001,SINCELEJO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/21/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/21/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,20,CESAR,20001,VALLEDUPAR,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/21/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E148 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/21/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",85,CASANARE,85001,YOPAL,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/22/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,13,BOLIVAR,13683,SANTA ROSA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/22/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,68,SANTANDER,68001,BUCARAMANGA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/23/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/23/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/23/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/23/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E111 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON CETOACIDOSIS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/23/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",15,BOYACA,15176,CHIQUINQUIRA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/24/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/24/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/25/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/25/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/26/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E102 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/26/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E118 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/26/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,18,CAQUETA,18150,CARTAGENA DEL CHAIRA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/26/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E148 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",20,CESAR,20517,PAILITAS,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E103 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES OFTALMICAS,70,SUCRE,70265,GUARANDA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,52,NARIÑO,52317,GUACHUCAL,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E116 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,41,HUILA,41006,ACEVEDO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E118 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,52,NARIÑO,52001,PASTO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/27/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E118 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,73,TOLIMA,73001,IBAGUE,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/28/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,41,HUILA,41396,LA PLATA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/28/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/28/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E135 - OTRAS DIABETES MELLITUS ESPECIFICADAS CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/28/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E140 - DIABETES MELLITUS, NO ESPECIFICADA CON COMA",15,BOYACA,15516,PAIPA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/29/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,52,NARIÑO,52835,SAN ANDRES DE TUMACO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/29/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,68,SANTANDER,68547,PIEDECUESTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/29/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E104 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NEUROLOGICAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/29/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/30/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E105 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,25,CUNDINAMARCA,25649,SAN BERNARDO,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,1/30/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,68,SANTANDER,68081,BARRANCABERMEJA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E107 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,41,HUILA,41001,NEIVA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E117 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E118 - DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E148 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES NO ESPECIFICADAS",11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,1/31/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E149 - DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION",23,CORDOBA,23660,SAHAGUN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/1/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,5,ANTIOQUIA,5001,MEDELLIN,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/1/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E101 - DIABETES MELLITUS INSULINODEPENDIENTE CON CETOACIDOSIS,76,VALLE DEL CAUCA,76001,CALI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,52,NARIÑO,52687,SAN LORENZO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,25,CUNDINAMARCA,25845,UNE,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E119 - DIABETES MELLITUS NO INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,25,CUNDINAMARCA,25754,SOACHA,4 - HOSPITALIZACIONES,2,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E135 - OTRAS DIABETES MELLITUS ESPECIFICADAS CON COMPLICACIONES CIRCULATORIAS PERIFERICAS,15,BOYACA,15176,CHIQUINQUIRA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/2/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,"E145 - DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS",76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E107 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES,52,NARIÑO,52835,SAN ANDRES DE TUMACO,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E108 - DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES NO ESPECIFICADAS,25,CUNDINAMARCA,25524,PANDI,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/3/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E109 - DIABETES MELLITUS INSULINODEPENDIENTE SIN MENCION DE COMPLICACION,76,VALLE DEL CAUCA,76834,TULUA,4 - HOSPITALIZACIONES,1,1
DM,DIABETES MELLITUS,2/4/2017,"C04 - ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS","E00-E90 ENFERMEDADES ENDOCRINAS, NUTRICIONALES Y METABOLICAS",E10-E14 DIABETES MELLITUS,E106 - DIABETES MELLITUS INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS,11,BOGOTA,11001,BOGOTA,4 - HOSPITALIZACIONES,1,1
